,id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20752,1092179020453429124,531505342,,19.4145903,-99.1792414,1899.0,2,1,0.12,1,255,1,
20753,1092246460431466604,11576147,,19.4335479373498,-99.15865264603268,511.0,1,43,4.15,2,244,43,
20754,1092316246301300722,85281279,,19.3802127,-99.1788412,345.0,1,21,2.01,1,181,21,
20757,1092411267551537192,367124945,,19.41094251524017,-99.1792307049036,1300.0,2,34,3.47,5,168,34,
20759,1092715441313456559,34331356,,19.4241073,-99.160511,2500.0,1,1,0.1,3,197,1,
20760,1092723206760136330,48147848,,19.44378966609192,-99.19268710370484,1635.0,2,22,2.17,2,349,22,
20761,1092836978585206749,50677933,,19.42873276029128,-99.14924097236322,980.0,2,4,1.17,1,179,4,
20774,1095257265636270173,199803909,,19.40675762177228,-99.1765072569251,800.0,3,2,0.2,1,89,2,
20776,1095412734158479770,455881748,,19.4078337,-99.1717581,1009.0,1,1,0.11,7,231,1,
20777,1095571238000427316,15283333,,19.39421204378657,-99.16306416286491,1200.0,1,3,1.45,1,364,3,
20780,1095658073660764748,367124945,,19.41094251463641,-99.1792307049036,1129.0,2,31,3.03,5,155,31,
20783,1095679623558614058,411898901,,19.4131254,-99.170893,,1,10,1.0,7,86,10,
20784,1095701265391832041,563081971,,19.44179037973603,-99.16176008529084,757.0,2,21,2.17,1,338,21,
20785,1095741610694031532,550685271,,19.3406006,-99.1996229,590.0,2,8,0.8,4,268,8,
20786,1095751259496810189,31540218,,19.429445002664693,-99.17485937476158,369.0,2,23,2.28,11,83,23,
20789,1095990201504014805,424327718,,19.44204046815106,-99.17499023796093,320.0,3,6,0.59,5,234,6,
20792,1096302557156833729,424327718,,19.44376391130648,-99.17663867725858,230.0,3,9,1.24,5,264,9,
20793,1096353155546954544,20812069,,19.4210019,-99.1619763,,3,15,1.68,2,0,15,
20794,1096356845070542012,486015169,,19.41466,-99.16299,1324.0,1,11,1.07,6,54,11,
20796,1096470668467095046,72933799,,19.4141201,-99.1564584,1057.0,2,40,3.97,2,313,40,
20797,1096502313987904088,198242918,,19.4173575,-99.1630279,1892.0,1,49,4.77,2,321,49,
20799,1096550179088043291,260215011,,19.3832556,-99.1509447,1501.0,2,8,0.9,11,175,8,
20800,1096552657018268503,6225936,,19.42758,-99.15492,2427.0,2,21,2.12,1,222,21,
20802,1096587631623662735,450033657,,19.4416081,-99.1959428,1544.0,1,5,0.52,5,40,5,
20803,1096610498437952651,454330571,,19.43345709787079,-99.15322640691495,,2,54,5.26,25,292,54,
20805,1096907929789356950,135115441,,19.44036,-99.1651,,1,2,0.21,2,206,2,
20806,1097032657705444862,313218969,,19.43174678602172,-99.203895074972,2057.0,1,10,1.17,2,145,10,
20807,1097136014455052164,99252648,,19.44728368676497,-99.17265828698874,999.0,1,8,0.86,1,259,8,
20810,1097177100460415230,563442982,,19.44580733831719,-99.20194793183192,3033.0,3,5,2.42,1,245,5,
20812,1097182221929880472,128286735,,19.3418857,-99.1518421,600.0,1,3,0.59,3,258,3,
20813,1097188556244557983,192477907,,19.44434927693702,-99.20198301449182,2089.0,3,4,1.21,12,89,4,
20815,1097282774750296841,551301662,,19.4151199,-99.170139,1750.0,3,21,2.32,2,116,21,
20818,1097806352098519866,301678367,,19.415123194758763,-99.1701390221715,3207.0,2,36,3.87,1,327,36,
20821,1097913153349999436,44854943,,19.42619,-99.17711,1513.0,1,33,3.37,1,17,33,
20822,1097921857500324525,36166922,,19.392489,-99.1663237,1618.0,2,11,1.07,26,204,11,
20823,1097925741121474028,548314227,,19.36224,-99.1323,836.0,1,2,1.76,2,269,2,
20824,1098013321518265725,344303631,,19.4123465,-99.16231,1021.0,1,12,1.19,2,252,12,
20826,1098380337578453981,118343372,,19.41726985705966,-99.17587959075117,1011.0,1,11,1.25,6,257,11,
20827,1098460275005372163,481572937,,19.426944383105443,-99.19250767260677,,1,0,,1,269,0,
20829,1098538944155715677,51846506,,19.42047654658782,-99.16685968637466,1669.0,1,49,5.27,4,179,49,
20830,1102924146552645206,564817751,,19.4344442,-99.1536723,1743.0,3,39,4.11,1,61,39,
20833,1102999102537102444,110207357,,19.436004284091023,-99.15147742745862,1240.0,2,25,3.25,12,252,25,
20835,1103003341953460153,94283535,,19.33457,-99.15885,520.0,1,1,0.14,1,269,1,
20836,1103057273511084926,352959504,,19.416202239094208,-99.16240287223316,2625.0,2,4,0.42,20,317,4,
20837,1103057537724753015,352959504,,19.4139,-99.16291,1643.0,2,2,0.21,20,344,2,
20838,1103057886969151726,352959504,,19.41432617160125,-99.16231366538668,2741.0,2,1,0.1,20,316,1,
20839,1103058041890565258,352959504,,19.41616,-99.16259,2991.0,2,4,0.42,20,323,4,
20842,1103184953402575988,385563449,,19.435403509344027,-99.15940621149149,1450.0,1,17,1.9,1,264,17,
20843,1103203227162647901,279000305,,19.43338,-99.15489,1645.0,1,23,2.41,8,154,23,
20844,1103499770946704100,77934168,,19.42403611643393,-99.16104147210716,3114.0,3,37,3.83,3,282,37,
20846,1103633171811826216,535806669,,19.40370859359665,-99.16324911274069,431.0,1,14,1.49,5,267,14,
20847,1103633797934309996,427543234,,19.3375145,-99.1790229,260.0,2,4,0.4,1,7,4,
20848,1103736826988914509,233215844,,19.392153297142652,-99.1738398000598,1971.0,1,5,0.61,4,349,5,
20849,1103736854326033595,233215844,,19.3917196,-99.1741127,1671.0,1,5,0.52,4,342,5,
20854,1104330395652692521,98987030,,19.481826912416665,-99.14735403670464,380.0,1,9,0.92,2,5,9,
20855,1104375547877428248,486926564,,19.43260778934062,-99.14569936878128,849.0,1,25,2.7,16,87,25,
20857,1104530754351837061,565214262,,19.414906215955337,-99.1337913217442,779.0,2,39,4.02,1,229,39,
20858,1104559022928747551,162093341,,19.43379224292676,-99.14454817506936,1053.0,1,0,,1,352,0,
20860,1104634531724651964,93182531,,19.420919977185076,-99.17285442014756,1311.0,2,7,0.73,4,262,7,
20861,1104675982566402086,140057345,,19.331508561967137,-99.1327410018524,710.0,3,20,2.14,1,29,20,
20863,1104732609873581787,565261982,,19.42363,-99.15472,1518.0,2,18,1.84,1,89,18,
20865,1105036946359011965,42346676,,19.407838569205868,-99.16796774386002,1143.0,1,4,0.46,2,239,4,
20868,1105048931014813132,561085075,,19.4212957,-99.1659204,3100.0,1,6,0.84,15,362,6,
20869,1105049069769124138,561085075,,19.4212957,-99.1659204,2864.0,1,10,1.31,15,362,10,
20870,1105049249413156205,561085075,,19.4212957,-99.1659204,3022.0,1,5,0.56,15,360,5,
20871,1105070970537006922,142281147,,19.4092066,-99.1705269,475.0,3,2,0.23,1,72,2,
20876,1093022585797470236,45325248,,19.40753417463923,-99.1739357729668,914.0,2,18,1.76,6,359,18,
20877,1093029146986201020,537411635,,19.446057349409916,-99.13665365427732,700.0,2,7,0.68,3,331,7,
20878,1093092288030521775,65992012,,19.396070903881135,-99.17793248987932,863.0,2,9,0.87,1,230,9,
20879,1093200425589946781,547899086,,19.37927221319066,-99.17039403591312,434.0,3,15,1.49,2,179,15,
20883,1098605230777035812,233215844,,19.392160887269384,-99.17403258383274,3629.0,1,34,3.43,4,327,34,
20886,1098719895069522654,563795654,,19.3943919,-99.1322872,550.0,1,8,0.84,1,174,8,
20888,1098759802571363245,285064854,,19.342813476051624,-99.17267002165318,360.0,1,0,,1,269,0,
20889,1098841873541053866,58021069,,19.44877,-99.16691,950.0,2,16,1.64,1,244,16,
20890,1098855872465083150,563823725,,19.41894676877026,-99.14744149893522,993.0,1,21,2.16,2,357,21,
20893,1099276233913129530,60235779,,19.403984604990924,-99.16243102401496,2189.0,2,4,0.43,1,179,4,
20895,1099323591011409333,453979492,,19.435115004150067,-99.19762744779052,2250.0,2,6,0.72,1,32,6,
20898,1099462433766199910,561244005,,19.4247613,-99.1692926,2996.0,1,34,3.53,4,346,34,
20900,1099518679920714104,40104279,,19.4050122,-99.1681573,2253.0,1,11,1.18,10,359,11,
20901,1099536119548627802,136921415,,19.34714,-99.16994,593.0,1,47,4.78,2,140,47,
20902,1099730519319799934,28879654,,19.4106995,-99.1821492,1577.0,1,22,2.19,5,55,22,
20903,1099969364433920472,316264544,,19.4323024,-99.1781032,2122.0,1,1,0.14,21,267,1,
20906,1100040360289986755,350420468,,19.43225,-99.1795874,1200.0,2,3,0.49,1,153,3,
20907,1100044781818861269,8736490,,19.4114562,-99.1611183,2314.0,2,7,2.53,1,46,7,
20909,1100055051023941347,53724509,,19.4376516,-99.1724718,1700.0,1,5,0.58,1,269,5,
20911,1100068325149234353,564130689,,19.404543579892547,-99.17079229563689,450.0,3,0,,1,268,0,
20913,1100083699996889833,564128838,,19.4181004,-99.1589991,1222.0,1,32,3.71,4,303,32,
20914,1100085804591995889,564128838,,19.4181004,-99.1589991,1134.0,1,5,0.93,4,303,5,
20915,1100087648426716119,564128838,,19.4181004,-99.1589991,1302.0,1,14,1.71,4,299,14,
20917,1100112446348830818,12407066,,19.409135311545125,-99.17674295604228,1670.0,1,20,2.1,13,341,20,
20918,1100124868031425115,12407066,,19.409135311545125,-99.17674295604228,1257.0,1,15,2.26,13,345,15,
20921,1100253269502491201,91186930,,19.42147,-99.16253,500.0,2,13,1.52,2,71,13,
20924,1100321277047575454,192192587,,19.4092112648708,-99.171603248721,1300.0,1,0,,2,263,0,
20926,1100349036431482387,192192587,,19.4094,-99.17389,600.0,1,0,,2,269,0,
20929,1100387768552300535,175887637,,19.41372331451278,-99.14302586734688,350.0,1,2,0.22,1,89,2,
20936,1100886855584531800,235348159,,19.410760208996848,-99.17921450674592,,2,12,1.29,2,248,12,
20937,1100892958903368408,313092340,,19.40654447891192,-99.17294237790983,1855.0,2,11,1.38,22,19,11,
20938,1100917607902451524,152128601,,19.39403,-99.16953,1337.0,1,0,,8,79,0,
20940,1100968664316030660,167364929,,19.419969497964832,-99.12435038650428,625.0,1,2,0.2,1,261,2,
20941,1100975610761820462,29392589,,19.40613,-99.17628,1600.0,3,1,0.52,1,269,1,
20942,1101009735100963899,147341052,,19.38404,-99.13079,628.0,2,10,1.0,4,54,10,
20943,1101078517305888632,326700916,,19.414218496582514,-99.1696300679362,3486.0,2,39,4.06,4,42,39,
20944,1101394735566177893,564452256,,19.3751838,-99.1528583,1030.0,2,35,3.57,1,254,35,
20945,1101432806683789642,247657951,,19.43471750513156,-99.1444547539673,1899.0,3,28,3.0,1,173,28,
20947,1101538403764512546,563117162,,19.4376516,-99.1724718,2721.0,1,45,4.66,13,253,45,
20949,1101549321834282904,563937142,,19.378062848826342,-99.1439191464229,,1,1,0.23,1,0,1,
20952,1101620473983236166,564519829,,19.425678963835143,-99.13770858042602,766.0,2,9,0.94,1,356,9,
20953,1101636016770220765,297937040,,19.417152246413092,-99.15684850694116,2312.0,1,0,,4,362,0,
20954,1101781968331111377,556207124,,19.418748821265787,-99.15687382221222,1129.0,3,0,,1,176,0,
20956,1102171495311917752,273345759,,19.341555974996343,-99.18052386492492,700.0,1,19,1.93,1,212,19,
20957,1102201561633806927,72611460,,19.40416,-99.17952,382.0,2,6,0.62,1,191,6,
20960,1102269576875607401,564673629,,19.40544,-99.12998,596.0,2,4,0.41,1,96,4,
20961,1102341882025099937,25040061,,19.39242,-99.17985,414.0,2,27,2.75,1,269,27,
20965,1105098107196231126,92877666,,19.4351616,-99.1379092,743.0,2,31,3.26,1,240,31,
20966,1105113404700097654,210234509,,19.344338241871625,-99.17421634736051,460.0,2,25,2.53,1,262,25,
20968,1105154988480801588,522404156,,19.41232,-99.17567,1826.0,2,8,0.86,5,352,8,
20969,1105155729972784160,486926564,,19.43261184850075,-99.14361354600814,890.0,1,27,2.84,16,90,27,
20971,1105183390888535998,457770929,,19.438958661095167,-99.17817525565624,,1,20,2.45,1,0,20,
20972,1105211432270336033,565391089,,19.42822,-99.15837,1518.0,2,13,1.33,1,108,13,
20973,1105230231648372586,124729222,,19.442011458724675,-99.16131114088392,1840.0,3,0,,1,178,0,
20976,1105291200850712108,49926105,,19.3537806,-99.1436911,300.0,1,2,0.51,3,270,2,
20978,1105329372085661536,108026241,,19.4147768,-99.1788282,910.0,2,4,1.3,2,338,4,
20979,1105341826316801586,85737360,,19.44403818701799,-99.16330774426883,303.0,1,11,1.13,8,264,11,
20980,1105415143945865625,561244005,,19.4247613,-99.1692926,1533.0,1,30,3.17,4,349,30,
20983,1105811511909387271,550685271,,19.3406006,-99.1996229,590.0,2,24,2.5,4,266,24,
20987,1105859452439298321,229164612,,19.42432,-99.16771,,1,33,3.33,8,0,33,
20988,1105878620847282466,54369800,,19.4494,-99.16014,650.0,1,2,0.22,1,269,2,
20990,1105943912865173252,23153377,,19.45577660167657,-99.16189067356116,350.0,1,46,4.83,2,259,46,
20991,1105947374482662621,223198281,,19.3638934,-99.163151,1900.0,1,5,1.1,1,89,5,
20992,1105953715956587620,419199000,,19.4336392,-99.2117916,1850.0,2,19,1.98,1,168,19,
20996,1106016939659236086,514014891,,19.3543216,-99.1681786,1794.0,1,49,5.18,2,144,49,
20997,1106078018608841117,130500890,,19.4277835,-99.1752727,1049.0,2,27,3.2,10,360,27,
20998,1106111428178323406,235680608,,19.42520968401223,-99.16825778782368,1573.0,2,20,2.03,1,39,20,
20999,1106188169499807804,341472050,,19.41206,-99.15449,451.0,1,14,1.42,2,81,14,
21003,1106427761096087773,561085075,,19.4212957,-99.1659204,2833.0,1,34,3.86,15,362,34,
21004,1106427952775577761,561085075,,19.4212957,-99.1659204,3003.0,1,27,2.81,15,357,27,
21005,1106457476970015960,157291355,,19.4458447,-99.1497664,600.0,1,5,0.52,4,260,5,
21006,1106470501817731268,73661330,,19.4322553392508,-99.1455029461336,500.0,1,32,3.38,1,84,32,
21008,1106549995939886571,555277543,,19.43389482764764,-99.193321279508,1100.0,1,6,0.61,1,263,6,
21010,1110713200378208133,566675871,,19.411187020319396,-99.17305927574148,1201.0,2,3,1.43,1,147,3,
21011,1110767004225445423,103843045,,19.39964,-99.16252,480.0,1,0,,1,269,0,
21015,1110912424440581408,566557814,,19.48501228596762,-99.12008086020565,450.0,1,50,5.21,10,250,50,
21017,1110937405844096874,566557814,,19.48701,-99.11855,414.0,1,43,4.48,10,268,43,
21020,1110959136383673461,566557814,,19.48657,-99.12004,380.0,1,42,4.42,10,237,42,
21021,1110964165631058735,566557814,,19.48692160221062,-99.1199272388654,450.0,1,43,4.48,10,262,43,
21027,1111177696557778203,111782560,,19.4144374,-99.1604263,2649.0,2,8,0.86,1,315,8,
21028,1111180425137426796,534240319,,19.448427156962364,-99.189508282674,500.0,2,12,1.65,3,261,12,
21029,1111189333705670063,59057907,,19.430509639488488,-99.18294602191828,1714.0,1,2,0.33,19,261,2,
21030,1111211985122923294,59057907,,19.43066588224287,-99.18251273657182,,1,2,0.23,19,262,2,
21032,1111510046927421363,161668133,,19.45727882477581,-99.20705613926144,721.0,1,23,2.4,1,262,23,
21034,1111523704078974013,566867859,,19.4418708,-99.2002059,1400.0,3,23,3.5,1,84,23,
21036,1111637578370628425,485808697,,19.4118951,-99.1314551,586.0,1,35,3.65,2,259,35,
21039,1111782053535307427,178645074,,19.407098023479843,-99.16524889779284,542.0,1,38,4.09,3,123,38,
21040,1111791299872501415,97465835,,19.4344442,-99.1536723,1653.0,1,39,4.08,1,29,39,
21041,1111818825116135740,63171857,,19.34893,-99.16423,600.0,1,6,0.66,3,80,6,
21044,1111887698385033635,455881748,,19.4078337,-99.1717581,310.0,1,3,0.31,7,256,3,
21047,1111913710943680762,566977029,,19.4412576,-99.1932694,560.0,1,0,,1,268,0,
21049,1111935033003811783,510343030,,19.433848,-99.1816242,670.0,1,29,3.03,23,267,29,
21050,1111938337583085760,510343030,,19.433848,-99.1816242,,1,28,2.98,23,269,28,
21051,1111940863066455754,510343030,,19.433848,-99.1816242,,1,30,3.19,23,269,30,
21053,1112109151465503789,159355723,,19.40348,-99.16438,2054.0,1,7,0.75,8,354,7,
21055,1112252256381182913,501506286,,19.346249333001172,-99.16356224566698,600.0,1,10,1.39,3,269,10,
21056,1112255858264565751,563117162,,19.4376516,-99.1724718,1011.0,1,23,2.57,13,274,23,
21057,1112270406075440824,159355723,,19.403619927367068,-99.16469884751383,1766.0,1,0,,8,341,0,
21058,1112296722216145607,564589403,,19.43841,-99.18942,,1,0,,3,0,0,
21059,1112305243561413939,159355723,,19.40515,-99.16315,1340.0,1,0,,8,296,0,
21060,1112306527419757525,564589403,,19.40873,-99.17001,3288.0,1,0,,3,361,0,
21061,1112309386366126058,564589403,,19.41392,-99.1652,2086.0,1,1,0.71,3,94,1,
21062,1112348245655183048,498117381,,19.39396,-99.17228,843.0,1,21,2.23,1,7,21,
21064,1112413457459364362,474365657,,19.35052844936007,-99.17351914175032,950.0,3,12,1.61,3,86,12,
21067,1112462447417002420,74853619,,19.418363383053407,-99.1772708066697,,1,0,,1,269,0,
21068,1112472788574482186,63171857,,19.34893,-99.16423,738.0,1,8,0.88,3,76,8,
21070,1112557803323343092,7109124,,19.41415,-99.15543,2714.0,1,29,3.39,3,47,29,
21071,1112567780061315103,501506286,,19.34684770982412,-99.16273281407211,,1,26,2.81,3,269,26,
21072,1112589472259159444,501506286,,19.34664254858606,-99.16364908218384,700.0,1,7,0.86,3,269,7,
21074,1112723398840327339,399250008,,19.429180990426374,-99.17121257632972,609.0,1,0,,1,269,0,
21076,1102367460856200196,4877925,,19.4034727075003,-99.17790470406536,564.0,1,12,1.4,1,172,12,
21077,1102372130167697401,377347465,,19.4346568,-99.1445835,1199.0,2,25,2.66,5,77,25,
21079,1102468431795753114,68462910,,19.440008,-99.1767939,999.0,3,5,0.6,1,269,5,
21084,1106605866953561674,454287550,,19.433162034740125,-99.14449874043773,1291.0,1,2,0.22,6,247,2,
21089,1107009236073534893,283108779,,19.463033,-99.1606126,,1,31,3.33,1,345,31,
21093,1107268694085022520,60231874,,19.41660463482673,-99.1569757461548,680.0,1,3,1.58,3,269,3,
21103,1107438088219563986,51670149,,19.3750993,-99.1840168,760.0,2,22,2.25,5,190,22,
21105,1107446923702020731,419112578,,19.465348319908,-99.15474830316964,499.0,1,6,0.73,2,170,6,
21106,1107466362428117306,364779511,,19.3699095,-99.1779871,800.0,1,5,0.82,1,270,5,
21107,1107475175595533185,40655823,,19.386831893311285,-99.19364221394062,998.0,3,31,3.26,2,249,31,
21108,1107559106471530919,217246550,,19.41694676586998,-99.1779962182045,1749.0,2,14,2.53,1,168,14,
21110,1108046743305002218,116827404,,19.396361466217,-99.15157279363076,1100.0,2,1,0.11,1,179,1,
21111,1108058364302309975,220986133,,19.427105236223717,-99.15698077529667,719.0,1,10,1.05,2,263,10,
21112,1108112761196478491,220986133,,19.42637,-99.15606,690.0,1,4,0.43,2,263,4,
21113,1108114413943037415,21896603,,19.41492250254616,-99.1711488204593,2500.0,1,1,0.54,1,263,1,
21114,1108147239231676938,25255227,,19.420296964490547,-99.1682967192731,2299.0,2,41,5.06,4,59,41,
21116,1108275967911667668,110880637,,19.3596469,-99.1857087,736.0,1,28,2.91,1,268,28,
21117,1108276514137815621,9425090,,19.424212,-99.1717367,950.0,1,7,0.77,1,179,7,
21118,1108305103258572494,547899086,,19.3794182,-99.170428,434.0,3,0,,2,350,0,
21121,1108452820544152412,566142363,,19.4073521,-99.16583500000002,910.0,3,5,0.69,2,175,5,
21122,1108523253774134616,561244005,,19.42563833245146,-99.16891483775368,1878.0,1,40,4.36,4,320,40,
21126,1108791575137949446,12243,,19.4061445,-99.1773274,3339.0,2,17,2.05,1,226,17,
21132,1109432084355608676,193286769,,19.3527135,-99.1628158,2506.0,2,21,2.32,1,317,21,
21133,1109481177613181711,566381033,,19.42672900275289,-99.13647028059016,984.0,2,28,3.09,1,297,28,
21134,1109543111201517254,513055615,,19.41022,-99.18977,2190.0,2,14,1.47,1,263,14,
21135,1109564396354145538,60557904,,19.433701691585217,-99.19501149036968,1314.0,2,4,0.45,4,226,4,
21146,1109795343864688793,130064594,,19.4101459,-99.1737197,463.0,2,34,3.55,6,85,34,
21148,1109823364462741528,130064594,,19.4101459,-99.1737197,449.0,2,39,4.12,6,90,39,
21149,1110121310191542205,153825406,,19.446035866343585,-99.20327622911476,1318.0,1,15,1.57,7,265,15,
21150,1110197002659156155,566557814,,19.485303992804074,-99.119930243658,,1,22,2.29,10,269,22,
21151,1110211383986819370,46498758,,19.408197861912846,-99.17635553660804,3262.0,1,7,0.98,7,191,7,
21152,1110217824428040596,245805148,,19.4149029,-99.1703336,1100.0,2,2,0.22,2,61,2,
21153,1110221377236713026,191223455,,19.437647284727586,-99.13929971647173,493.0,1,26,2.71,4,251,26,
21155,1110232938884458290,147704999,,19.35248,-99.18014,470.0,2,11,1.22,3,17,11,
21156,1110267570259825952,566579877,,19.41486344982207,-99.16200540665892,454.0,1,50,5.45,1,360,50,
21158,1110277831353782126,206175954,,19.46662428444942,-99.18798747159671,700.0,1,0,,2,269,0,
21159,1110282530291736828,545798476,,19.409246,-99.1648869,1200.0,1,4,0.48,3,129,4,
21160,1110287944863257892,488232531,,19.40614,-99.1707,1100.0,1,0,,1,86,0,
21165,1110425827658958619,229719273,,19.40987,-99.16661,500.0,1,5,1.95,1,269,5,
21169,1110476196225464525,546205403,,19.39779,-99.1458,250.0,1,0,,1,269,0,
21170,1110495198483991406,8314278,,19.4217,-99.15605,716.0,2,18,1.95,1,109,18,
21171,1113051336377936204,424327718,,19.4189217,-99.1791549,417.0,1,14,4.67,5,251,14,
21173,1113078962288694630,22485833,,19.390869718387663,-99.12880562390995,1618.0,2,11,1.28,1,287,11,
